Date,Open,High,Low,Close,Adj Close,Volume
2018-08-01,172.86434565134107,187.1463127947345,169.22678153316838,174.6533203125,548832700,174.6533203125
2018-09-01,172.43696740718707,172.82457727486218,157.8966004034722,163.45236206054688,500468800,163.45236206054688
2018-10-01,162.03112402375274,164.86366831550816,138.1781705447155,150.8599853515625,622446300,150.8599853515625
2018-11-01,150.5916479339731,153.18565718647253,126.07279416577865,139.7484893798828,518151700,139.7484893798828
2018-12-01,142.12385157501112,146.2881822399157,122.2662639416611,130.2868194580078,558786200,130.2868194580078
2019-01-01,128.19969021067843,170.6281179868087,127.77231691311725,165.668701171875,527547900,165.668701171875
2019-02-01,164.82388656055656,171.4132690788372,158.6121806165658,160.46078491210938,302243200,160.46078491210938
2019-03-01,161.6037640360426,173.23207569085545,158.30409822988383,165.668701171875,387936100,165.668701171875
2019-04-01,166.80170282929856,197.26390337665748,166.25506966124996,192.21502685546875,381985300,192.21502685546875
2019-05-01,193.58660081173173,194.9780170827867,176.0745616781829,176.38265991210938,286821500,176.38265991210938
2019-06-01,173.92777556582436,197.66146773593067,159.85453020036945,191.81748962402344,426428600,191.81748962402344
2019-07-01,194.01395396356358,207.3815427089051,190.75403658894962,193.03994750976562,351020900,193.03994750976562
2019-08-01,192.98033069800235,197.2539878991969,175.57761883564092,184.53240966796875,294689500,184.53240966796875
2019-09-01,182.87263324042505,191.9168836678916,174.5837360038731,176.98890686035156,264538500,176.98890686035156
2019-10-01,178.05234132329403,196.87629831047573,172.0294733887044,190.4757537841797,326207200,190.4757537841797
2019-11-01,191.6684336457835,202.55134107161547,187.38482784046352,200.40457153320312,258303900,200.40457153320312
2019-12-01,200.89155275798456,207.64987697242674,191.98644407550907,203.992431640625,276257100,203.992431640625
2020-01-01,205.4832545543226,222.8263363675647,199.82811443300605,200.67291259765625,347314600,200.67291259765625
2020-02-01,202.1935291862903,217.42960437040253,180.70599939237212,191.29074096679688,317547300,191.29074096679688
2020-03-01,192.841189728837,196.03152894253677,136.26000337662106,165.7780303955078,649467700,165.7780303955078
2020-04-01,160.62975020370718,208.4052328299809,149.9058671532561,203.45574951171875,541334600,203.45574951171875
2020-05-01,200.3648087187044,239.42400662737094,197.5421977906301,223.71087646484375,509476500,223.71087646484375
2020-06-01,223.2139406748554,243.6877312054625,205.8410443172924,225.6787567138672,548043800,225.6787567138672
2020-07-01,227.0999862131333,254.28241951307862,225.50978330700931,252.1157684326172,517599700,252.1157684326172
2020-08-01,251.10205025858494,302.80335195796437,245.91403109952685,291.40362548828125,574239100,291.40362548828125
2020-09-01,292.90435623083476,301.7399033550665,242.63426415839834,260.2953796386719,499115300,260.2953796386719
2020-10-01,263.72415951673554,283.49227418437107,253.25867990902455,261.49786376953125,454101600,261.49786376953125
2020-11-01,262.9788059078516,295.55796213533813,255.76327811116485,275.27301025390625,356771600,275.27301025390625
2020-12-01,277.4495967814617,289.99226948068457,263.0086229683559,271.4863586425781,363901000,271.4863586425781
2021-01-01,273.0964474208329,285.0328729796528,243.11129800954032,256.7472229003906,452633100,256.7472229003906
2021-02-01,257.92994837350443,274.9053187214505,252.48352777036274,256.0415954589844,317775200,256.0415954589844
2021-03-01,259.22198073766106,297.8736885597759,251.94682260441468,292.7254333496094,497416700,292.7254333496094
2021-04-01,296.5717015618015,329.77700262724005,294.2261758054685,323.0882263183594,421257700,323.0882263183594
2021-05-01,324.1715991807332,331.7349588385778,296.3630191975151,326.7159118652344,353423700,326.7159118652344
2021-06-01,328.12718150609635,355.9457088101289,321.4980652454139,345.57958984375,344810400,345.57958984375
2021-07-01,344.69507628778734,375.2367772805326,332.450552399874,354.1169738769531,335420300,354.1169738769531
2021-08-01,355.90592585519755,380.4148375708219,345.5696527651973,377.0555419921875,226132300,377.0555419921875
2021-09-01,377.2642544295608,381.97520281868304,336.0781542281743,337.3105773925781,338121800,337.3105773925781
2021-10-01,339.51694097885274,342.90605154859963,306.2221954781134,321.5874938964844,588382500,321.5874938964844
2021-11-01,324.0424129911038,351.6621262193639,321.21981686149667,322.4720764160156,441125000,322.4720764160156
2021-12-01,328.26634667541504,350.5489640481451,297.6649861811219,334.2892150878906,438246900,334.2892150878906
2022-01-01,336.2272918834612,340.9879530104824,287.2393036271,311.3407287597656,427237300,311.3407287597656
2022-02-01,312.63270641896435,325.99036273300874,189.05453413722674,209.73703002929688,1128039600,209.73703002929688
2022-03-01,208.5841393466404,229.73375736706646,184.68150380175223,220.99761962890625,733274500,220.99761962890625
2022-04-01,223.1742114743436,235.4087871192035,167.96455678724968,199.2417449951172,672255000,199.2417449951172
2022-05-01,199.93742999688283,222.92571738654178,175.03097499266514,192.4535675048828,680548800,192.4535675048828
2022-06-01,195.30599962675498,200.79218344698523,153.30492740601534,160.2620391845703,685975600,160.2620391845703
2022-07-01,159.32779156130167,182.7235724353281,153.90125301891777,158.12521362304688,586482400,158.12521362304688
2022-08-01,156.28652568698737,181.97814821739038,154.2788980264736,161.9317169189453,551922900,161.9317169189453
2022-09-01,162.57774381808048,170.33988936208326,133.29823916718394,134.8486785888672,635014800,134.8486785888672
2022-10-01,136.29975118092332,141.5175847589061,92.0326440684618,92.58921813964844,1107662200,92.58921813964844
2022-11-01,93.75205731247375,118.01249728527293,87.55028331406942,117.37641906738281,1063791200,117.37641906738281
2022-12-01,118.46966930491271,123.90615632089434,111.7709668008908,119.6026840209961,653019800,119.6026840209961
2023-01-01,122.06749760971121,152.2514273189339,121.53080520921324,148.05728149414062,548770600,148.05728149414062
2023-02-01,147.1230350676996,195.95202575104742,146.15897693903617,173.8681640625,772170900,173.8681640625
2023-03-01,173.52028584246256,210.8700355215034,170.37964347913234,210.64144897460938,690053000,210.64144897460938
2023-04-01,207.56044525265642,240.20918118907392,205.8609308204688,238.8475799560547,446687900,238.8475799560547
2023-05-01,237.15798998821313,267.0039974292449,228.4417339775645,263.09808349609375,487130000,263.09808349609375
2023-06-01,264.2708767646957,288.01452197712035,257.29389784741215,285.22174072265625,481150500,285.22174072265625
2023-07-01,284.94337858694496,324.201358966997,283.1047076169502,316.6479187011719,625139900,316.6479187011719
2023-08-01,315.59446386897906,322.1540322122429,272.6988984290744,294.0771179199219,424505900,294.0771179199219
2023-09-01,297.5357557866552,310.9530413150446,285.0328467656632,298.37060546875,406770000,298.37060546875
2023-10-01,300.8851279484763,328.51481790077884,277.68813379185235,299.42413330078125,511352700,299.42413330078125
2023-11-01,300.00056414648657,340.8189345875348,300.00056414648657,325.1455383300781,329280700,325.1455383300781
2023-12-01,323.4858337758344,359.6826757941555,311.7382462268344,351.79132080078125,334625900,351.79132080078125
2024-01-01,349.1674759521675,403.87022502314403,337.92677454538733,387.7496337890625,347235200,387.7496337890625
2024-02-01,391.5263608344257,491.33107784768873,390.6417992406995,487.12701416015625,466206300,487.12701416015625
2024-03-01,489.61378861582574,520.9142316193654,473.58552014472565,483.1169128417969,279596300,483.1169128417969
2024-04-01,484.7287247534181,528.7940450133616,412.3974781940535,427.9880065917969,437279500,427.9880065917969
2024-05-01,426.4259455636418,480.0525333748227,424.94348289678965,464.4620056152344,282471200,464.4620056152344
2024-06-01,468.47158427955895,520.2277362614751,465.864878886156,501.6623840332031,226116800,501.6623840332031
2024-07-01,502.88746829333184,540.5928088672492,440.8419237336185,472.8904724121094,324005400,472.8904724121094
2024-08-01,518.8719937132536,542.0070921388586,448.9587110020117,519.1807250976562,323379200,519.1807250976562
2024-09-01,517.5175417627594,575.0416304077082,493.57572478290126,570.1018676757812,246415200,570.1018676757812
2024-10-01,576.16826738724,601.0600290561855,559.75990118928,565.8009033203125,265878300,565.8009033203125
2024-11-01,565.8307862840995,597.7803119466178,547.328965873901,572.519775390625,237791800,572.519775390625
2024-12-01,575.6897808567834,636.3989093573971,573.7658378947476,583.6746826171875,263222700,583.6746826171875
2025-01-01,588.3457274907058,709.1336015244503,586.4501916569176,687.573974609375,317914400,687.573974609375
2025-02-01,674.3348157182385,739.1833381002464,640.3641788644011,666.642822265625,298418700,666.642822265625
2025-03-01,672.1100601136343,679.6624264196795,552.0105867762909,575.016845703125,363413500,575.016845703125
2025-04-01,570.0164011283243,591.8048649209201,479.1077174628611,548.2078857421875,451371800,548.2078857421875
2025-05-01,591.225758971941,661.7138769851937,569.6768777155173,646.5557861328125,292454900,646.5557861328125
2025-06-01,643.4603200949813,746.8209906559015,643.3305027768869,737.025146484375,254756800,737.025146484375
2025-07-01,736.3829962792471,784.2207041864842,690.7338137071737,772.9183349609375,273103200,772.9183349609375
2025-08-01,760.2168919659103,795.7129543584776,730.5069634361661,738.2017822265625,224528100,738.2017822265625
2025-09-01,725.5503026393526,790.2666352193294,721.2432119451059,733.8847045898438,234427400,733.8847045898438
2025-10-01,721.489990234375,759.1599731445312,645.5700073242188,648.3499755859375,411788600,648.3499755859375
2025-11-01,656.0,659.3300170898438,601.2000122070312,627.0800170898438,179702607,627.0800170898438
