index,pos,driver,gap,time_remaining
6,1,Max,1:27.154,00:08:07
6,2,Valtteri,+0.021,00:08:07
6,3,Lewis,+0.077,00:08:07
6,4,Nico,+0.125,00:08:07
6,5,Pierre,+0.436,00:08:07
6,6,Charles,+0.583,00:08:07
6,7,Daniil,+0.728,00:08:07
6,8,Lando,+0.849,00:08:07
6,9,Carlos,+0.951,00:08:07
6,10,Sebastian,+1.133,00:08:07
6,11,George,+1.288,00:08:07
6,12,Romain,+1.302,00:08:07
6,13,Alexander,+1.328,00:08:07
6,14,Kevin,+1.644,00:08:07
6,15,Kimi,+1.664,00:08:07
6,16,Antonio,+1.767,00:08:07
6,17,Nicholas,+2.935,00:08:07
6,18,Lance,- -,00:08:07
6,19,Esteban,- -,00:08:07
6,20,Daniel,- -,00:08:07
7,1,Max,1:27.154,00:08:02
7,2,Valtteri,+0.021,00:08:02
7,3,Lewis,+0.077,00:08:02
7,4,Nico,+0.125,00:08:02
7,5,Pierre,+0.436,00:08:02
7,6,Charles,+0.583,00:08:02
7,7,Daniil,+0.728,00:08:02
7,8,Lando,+0.849,00:08:02
7,9,Carlos,+0.951,00:08:02
7,10,Sebastian,+1.133,00:08:02
7,11,George,+1.288,00:08:02
7,12,Romain,+1.302,00:08:02
7,13,Alexander,+1.328,00:08:02
7,14,Kevin,+1.644,00:08:02
7,15,Kimi,+1.664,00:08:02
7,16,Antonio,+1.767,00:08:02
7,17,Nicholas,+2.935,00:08:02
7,18,Lance,- -,00:08:02
7,19,Esteban,- -,00:08:02
7,20,Daniel,- -,00:08:02
8,1,Max,1:27.154,00:07:58
8,2,Valtteri,+0.021,00:07:58
8,3,Lewis,+0.077,00:07:58
8,4,Nico,+0.125,00:07:58
8,5,Pierre,+0.436,00:07:58
8,6,Charles,+0.583,00:07:58
8,7,Daniil,+0.728,00:07:58
8,8,Lando,+0.849,00:07:58
8,9,Carlos,+0.951,00:07:58
8,10,Sebastian,+1.133,00:07:58
8,11,George,+1.288,00:07:58
8,12,Romain,+1.302,00:07:58
8,13,Alexander,+1.328,00:07:58
8,14,Kevin,+1.644,00:07:58
8,15,Kimi,+1.664,00:07:58
8,16,Antonio,+1.767,00:07:58
8,17,Nicholas,+2.935,00:07:58
8,18,Lance,- -,00:07:58
8,19,Esteban,- -,00:07:58
8,20,Daniel,- -,00:07:58
9,1,Max,1:27.154,00:07:52
9,2,Valtteri,+0.021,00:07:52
9,3,Lewis,+0.077,00:07:52
9,4,Nico,+0.125,00:07:52
9,5,Pierre,+0.436,00:07:52
9,6,Charles,+0.583,00:07:52
9,7,Daniil,+0.728,00:07:52
9,8,Lando,+0.849,00:07:52
9,9,Carlos,+0.951,00:07:52
9,10,Sebastian,+1.133,00:07:52
9,11,George,+1.288,00:07:52
9,12,Romain,+1.302,00:07:52
9,13,Alexander,+1.328,00:07:52
9,14,Kevin,+1.644,00:07:52
9,15,Kimi,+1.664,00:07:52
9,16,Antonio,+1.767,00:07:52
9,17,Nicholas,+2.935,00:07:52
9,18,Lance,- -,00:07:52
9,19,Esteban,- -,00:07:52
9,20,Daniel,- -,00:07:52
10,1,Max,1:27.154,00:07:47
10,2,Valtteri,+0.021,00:07:47
10,3,Lewis,+0.077,00:07:47
10,4,Nico,+0.125,00:07:47
10,5,Pierre,+0.436,00:07:47
10,6,Charles,+0.583,00:07:47
10,7,Daniil,+0.728,00:07:47
10,8,Lando,+0.849,00:07:47
10,9,Carlos,+0.951,00:07:47
10,10,Sebastian,+1.133,00:07:47
10,11,George,+1.288,00:07:47
10,12,Romain,+1.302,00:07:47
10,13,Alexander,+1.328,00:07:47
10,14,Kevin,+1.644,00:07:47
10,15,Kimi,+1.664,00:07:47
10,16,Antonio,+1.767,00:07:47
10,17,Nicholas,+2.935,00:07:47
10,18,Lance,- -,00:07:47
10,19,Esteban,- -,00:07:47
10,20,Daniel,- -,00:07:47
11,1,Max,1:27.154,00:07:43
11,2,Valtteri,+0.021,00:07:43
11,3,Lewis,+0.077,00:07:43
11,4,Nico,+0.125,00:07:43
11,5,Pierre,+0.436,00:07:43
11,6,Charles,+0.583,00:07:43
11,7,Daniil,+0.728,00:07:43
11,8,Lando,+0.849,00:07:43
11,9,Carlos,+0.951,00:07:43
11,10,Sebastian,+1.133,00:07:43
11,11,George,+1.288,00:07:43
11,12,Romain,+1.302,00:07:43
11,13,Alexander,+1.328,00:07:43
11,14,Kevin,+1.644,00:07:43
11,15,Kimi,+1.664,00:07:43
11,16,Antonio,+1.767,00:07:43
11,17,Nicholas,+2.935,00:07:43
11,18,Lance,- -,00:07:43
11,19,Esteban,- -,00:07:43
11,20,Daniel,- -,00:07:43
12,1,Max,1:27.154,00:07:39
12,2,Valtteri,+0.021,00:07:39
12,3,Lewis,+0.077,00:07:39
12,4,Nico,+0.125,00:07:39
12,5,Pierre,+0.436,00:07:39
12,6,Charles,+0.583,00:07:39
12,7,Daniil,+0.728,00:07:39
12,8,Lando,+0.849,00:07:39
12,9,Carlos,+0.951,00:07:39
12,10,Sebastian,+1.133,00:07:39
12,11,George,+1.288,00:07:39
12,12,Romain,+1.302,00:07:39
12,13,Alexander,+1.328,00:07:39
12,14,Kevin,+1.644,00:07:39
12,15,Kimi,+1.664,00:07:39
12,16,Antonio,+1.767,00:07:39
12,17,Nicholas,+2.935,00:07:39
12,18,Lance,- -,00:07:39
12,19,Esteban,- -,00:07:39
12,20,Daniel,- -,00:07:39
13,1,Max,1:27.154,00:07:35
13,2,Valtteri,+0.021,00:07:35
13,3,Lewis,+0.077,00:07:35
13,4,Nico,+0.125,00:07:35
13,5,Pierre,+0.436,00:07:35
13,6,Charles,+0.583,00:07:35
13,7,Daniil,+0.728,00:07:35
13,8,Lando,+0.849,00:07:35
13,9,Carlos,+0.951,00:07:35
13,10,Sebastian,+1.133,00:07:35
13,11,George,+1.288,00:07:35
13,12,Romain,+1.302,00:07:35
13,13,Alexander,+1.328,00:07:35
13,14,Kevin,+1.644,00:07:35
13,15,Kimi,+1.664,00:07:35
13,16,Antonio,+1.767,00:07:35
13,17,Nicholas,+2.935,00:07:35
13,18,Lance,- -,00:07:35
13,19,Esteban,- -,00:07:35
13,20,Daniel,- -,00:07:35
14,1,Max,1:27.154,00:07:32
14,2,Valtteri,+0.021,00:07:32
14,3,Lewis,+0.077,00:07:32
14,4,Nico,+0.125,00:07:32
14,5,Pierre,+0.436,00:07:32
14,6,Charles,+0.583,00:07:32
14,7,Daniil,+0.728,00:07:32
14,8,Lando,+0.849,00:07:32
14,9,Carlos,+0.951,00:07:32
14,10,Sebastian,+1.133,00:07:32
14,11,George,+1.288,00:07:32
14,12,Romain,+1.302,00:07:32
14,13,Alexander,+1.328,00:07:32
14,14,Kevin,+1.644,00:07:32
14,15,Kimi,+1.664,00:07:32
14,16,Antonio,+1.767,00:07:32
14,17,Nicholas,+2.935,00:07:32
14,18,Lance,- -,00:07:32
14,19,Esteban,- -,00:07:32
14,20,Daniel,- -,00:07:32
15,1,Max,1:27.154,00:07:28
15,2,Valtteri,+0.021,00:07:28
15,3,Lewis,+0.077,00:07:28
15,4,Nico,+0.125,00:07:28
15,5,Pierre,+0.436,00:07:28
15,6,Charles,+0.583,00:07:28
15,7,Daniil,+0.728,00:07:28
15,8,Lando,+0.849,00:07:28
15,9,Carlos,+0.951,00:07:28
15,10,Sebastian,+1.133,00:07:28
15,11,George,+1.288,00:07:28
15,12,Romain,+1.302,00:07:28
15,13,Alexander,+1.328,00:07:28
15,14,Kevin,+1.644,00:07:28
15,15,Kimi,+1.664,00:07:28
15,16,Antonio,+1.767,00:07:28
15,17,Nicholas,+2.935,00:07:28
15,18,Lance,- -,00:07:28
15,19,Esteban,- -,00:07:28
15,20,Daniel,- -,00:07:28
16,1,Max,1:27.154,00:07:23
16,2,Valtteri,+0.021,00:07:23
16,3,Lewis,+0.077,00:07:23
16,4,Nico,+0.125,00:07:23
16,5,Pierre,+0.436,00:07:23
16,6,Charles,+0.583,00:07:23
16,7,Daniil,+0.728,00:07:23
16,8,Esteban,+0.775,00:07:23
16,9,Lando,+0.849,00:07:23
16,10,Carlos,+0.951,00:07:23
16,11,Sebastian,+1.133,00:07:23
16,12,George,+1.288,00:07:23
16,13,Romain,+1.302,00:07:23
16,14,Alexander,+1.328,00:07:23
16,15,Kevin,+1.644,00:07:23
16,16,Kimi,+1.664,00:07:23
16,17,Antonio,+1.767,00:07:23
16,18,Nicholas,+2.935,00:07:23
16,19,Lance,- -,00:07:23
16,20,Daniel,- -,00:07:23
17,1,Max,1:27.154,00:07:19
17,2,Valtteri,+0.021,00:07:19
17,3,Lewis,+0.077,00:07:19
17,4,Nico,+0.125,00:07:19
17,5,Pierre,+0.436,00:07:19
17,6,Charles,+0.583,00:07:19
17,7,Daniil,+0.728,00:07:19
17,8,Esteban,+0.775,00:07:19
17,9,Lando,+0.849,00:07:19
17,10,Carlos,+0.951,00:07:19
17,11,Sebastian,+1.133,00:07:19
17,12,George,+1.288,00:07:19
17,13,Romain,+1.302,00:07:19
17,14,Alexander,+1.328,00:07:19
17,15,Kevin,+1.644,00:07:19
17,16,Kimi,+1.664,00:07:19
17,17,Antonio,+1.767,00:07:19
17,18,Nicholas,+2.935,00:07:19
17,19,Lance,- -,00:07:19
17,20,Daniel,- -,00:07:19
18,1,Max,1:27.154,00:07:15
18,2,Valtteri,+0.021,00:07:15
18,3,Lewis,+0.077,00:07:15
18,4,Nico,+0.125,00:07:15
18,5,Pierre,+0.436,00:07:15
18,6,Charles,+0.583,00:07:15
18,7,Daniil,+0.728,00:07:15
18,8,Esteban,+0.775,00:07:15
18,9,Lando,+0.849,00:07:15
18,10,Carlos,+0.951,00:07:15
18,11,Sebastian,+1.133,00:07:15
18,12,George,+1.288,00:07:15
18,13,Romain,+1.302,00:07:15
18,14,Alexander,+1.328,00:07:15
18,15,Kevin,+1.644,00:07:15
18,16,Kimi,+1.664,00:07:15
18,17,Antonio,+1.767,00:07:15
18,18,Nicholas,+2.935,00:07:15
18,19,Lance,- -,00:07:15
18,20,Daniel,- -,00:07:15
19,1,Max,1:27.154,00:07:10
19,2,Valtteri,+0.021,00:07:10
19,3,Lewis,+0.077,00:07:10
19,4,Nico,+0.125,00:07:10
19,5,Pierre,+0.436,00:07:10
19,6,Charles,+0.583,00:07:10
19,7,Daniil,+0.728,00:07:10
19,8,Esteban,+0.775,00:07:10
19,9,Lando,+0.849,00:07:10
19,10,Carlos,+0.951,00:07:10
19,11,Sebastian,+1.133,00:07:10
19,12,George,+1.288,00:07:10
19,13,Romain,+1.302,00:07:10
19,14,Alexander,+1.328,00:07:10
19,15,Kevin,+1.644,00:07:10
19,16,Kimi,+1.664,00:07:10
19,17,Antonio,+1.767,00:07:10
19,18,Nicholas,+2.935,00:07:10
19,19,Lance,- -,00:07:10
19,20,Daniel,- -,00:07:10
20,1,Max,1:27.154,00:07:06
20,2,Valtteri,+0.021,00:07:06
20,3,Lewis,+0.077,00:07:06
20,4,Nico,+0.125,00:07:06
20,5,Pierre,+0.436,00:07:06
20,6,Charles,+0.583,00:07:06
20,7,Daniil,+0.728,00:07:06
20,8,Esteban,+0.775,00:07:06
20,9,Lando,+0.849,00:07:06
20,10,Carlos,+0.951,00:07:06
20,11,Sebastian,+1.133,00:07:06
20,12,George,+1.288,00:07:06
20,13,Romain,+1.302,00:07:06
20,14,Alexander,+1.328,00:07:06
20,15,Kevin,+1.644,00:07:06
20,16,Kimi,+1.664,00:07:06
20,17,Antonio,+1.767,00:07:06
20,18,Nicholas,+2.935,00:07:06
20,19,Lance,- -,00:07:06
20,20,Daniel,- -,00:07:06
21,1,Max,1:27.154,00:07:02
21,2,Valtteri,+0.021,00:07:02
21,3,Lewis,+0.077,00:07:02
21,4,Nico,+0.125,00:07:02
21,5,Pierre,+0.436,00:07:02
21,6,Charles,+0.583,00:07:02
21,7,Daniil,+0.728,00:07:02
21,8,Esteban,+0.775,00:07:02
21,9,Lando,+0.849,00:07:02
21,10,Carlos,+0.951,00:07:02
21,11,Sebastian,+1.133,00:07:02
21,12,George,+1.288,00:07:02
21,13,Romain,+1.302,00:07:02
21,14,Alexander,+1.328,00:07:02
21,15,Kevin,+1.644,00:07:02
21,16,Kimi,+1.664,00:07:02
21,17,Antonio,+1.767,00:07:02
21,18,Nicholas,+2.935,00:07:02
21,19,Lance,- -,00:07:02
21,20,Daniel,- -,00:07:02
22,1,Max,1:27.154,00:06:59
22,2,Valtteri,+0.021,00:06:59
22,3,Lewis,+0.077,00:06:59
22,4,Nico,+0.125,00:06:59
22,5,Pierre,+0.436,00:06:59
22,6,Charles,+0.583,00:06:59
22,7,Daniil,+0.728,00:06:59
22,8,Esteban,+0.775,00:06:59
22,9,Lando,+0.849,00:06:59
22,10,Carlos,+0.951,00:06:59
22,11,Sebastian,+1.133,00:06:59
22,12,George,+1.288,00:06:59
22,13,Romain,+1.302,00:06:59
22,14,Alexander,+1.328,00:06:59
22,15,Kevin,+1.644,00:06:59
22,16,Kimi,+1.664,00:06:59
22,17,Antonio,+1.767,00:06:59
22,18,Nicholas,+2.935,00:06:59
22,19,Lance,- -,00:06:59
22,20,Daniel,- -,00:06:59
23,1,Max,1:27.154,00:06:55
23,2,Valtteri,+0.021,00:06:55
23,3,Lewis,+0.077,00:06:55
23,4,Nico,+0.125,00:06:55
23,5,Pierre,+0.436,00:06:55
23,6,Charles,+0.583,00:06:55
23,7,Daniil,+0.728,00:06:55
23,8,Esteban,+0.775,00:06:55
23,9,Lando,+0.849,00:06:55
23,10,Carlos,+0.951,00:06:55
23,11,Sebastian,+1.133,00:06:55
23,12,George,+1.288,00:06:55
23,13,Romain,+1.302,00:06:55
23,14,Alexander,+1.328,00:06:55
23,15,Kevin,+1.644,00:06:55
23,16,Kimi,+1.664,00:06:55
23,17,Antonio,+1.767,00:06:55
23,18,Nicholas,+2.935,00:06:55
23,19,Lance,- -,00:06:55
23,20,Daniel,- -,00:06:55
24,1,Max,1:27.154,00:06:51
24,2,Valtteri,+0.021,00:06:51
24,3,Lewis,+0.077,00:06:51
24,4,Nico,+0.125,00:06:51
24,5,Pierre,+0.436,00:06:51
24,6,Charles,+0.583,00:06:51
24,7,Daniil,+0.728,00:06:51
24,8,Esteban,+0.775,00:06:51
24,9,Lando,+0.849,00:06:51
24,10,Carlos,+0.951,00:06:51
24,11,Lance,+0.964,00:06:51
24,12,Sebastian,+1.086,00:06:51
24,13,George,+1.133,00:06:51
24,14,Romain,+1.288,00:06:51
24,15,Alexander,+1.328,00:06:51
24,16,Kevin,+1.644,00:06:51
24,17,Kimi,+1.664,00:06:51
24,18,Antonio,+1.767,00:06:51
24,19,Nicholas,+2.935,00:06:51
24,20,Daniel,- -,00:06:51
25,1,Max,1:27.154,00:06:46
25,2,Valtteri,+0.021,00:06:46
25,3,Lewis,+0.077,00:06:46
25,4,Nico,+0.125,00:06:46
25,5,Pierre,+0.436,00:06:46
25,6,Charles,+0.583,00:06:46
25,7,Daniil,+0.728,00:06:46
25,8,Esteban,+0.775,00:06:46
25,9,Lando,+0.849,00:06:46
25,10,Carlos,+0.951,00:06:46
25,11,Romain,+0.964,00:06:46
25,12,Lance,+1.086,00:06:46
25,13,Sebastian,+1.133,00:06:46
25,14,George,+1.288,00:06:46
25,15,Alexander,+1.328,00:06:46
25,16,Kevin,+1.433,00:06:46
25,17,Kimi,+1.664,00:06:46
25,18,Antonio,+1.767,00:06:46
25,19,Nicholas,+2.935,00:06:46
25,20,Daniel,- -,00:06:46
1,1,Max,1:27.154,00:06:23
1,2,Valtteri,+0.021,00:06:23
1,3,Lewis,+0.077,00:06:23
1,4,Nico,+0.125,00:06:23
1,5,Charles,+0.273,00:06:23
1,6,Daniel,+0.288,00:06:23
1,7,Pierre,+0.436,00:06:23
1,8,Daniil,+0.728,00:06:23
1,9,Esteban,+0.775,00:06:23
1,10,Lando,+0.849,00:06:23
1,11,Carlos,+0.951,00:06:23
1,12,Romain,+0.964,00:06:23
1,13,Sebastian,+1.036,00:06:23
1,14,Lance,+1.086,00:06:23
1,15,George,+1.288,00:06:23
1,16,Alexander,+1.328,00:06:23
1,17,Kevin,+1.433,00:06:23
1,18,Kimi,+1.664,00:06:23
1,19,Antonio,+1.767,00:06:23
1,20,Nicholas,+2.935,00:06:23
2,1,Lewis,1:26.818,00:06:18
2,2,Max,+0.336,00:06:18
2,3,Valtteri,+0.357,00:06:18
2,4,Nico,+0.461,00:06:18
2,5,Charles,+0.609,00:06:18
2,6,Daniel,+0.624,00:06:18
2,7,Pierre,+0.772,00:06:18
2,8,Daniil,+1.064,00:06:18
2,9,Esteban,+1.111,00:06:18
2,10,Lando,+1.185,00:06:18
2,11,Carlos,+1.287,00:06:18
2,12,Romain,+1.300,00:06:18
2,13,Sebastian,+1.372,00:06:18
2,14,Lance,+1.422,00:06:18
2,15,George,+1.624,00:06:18
2,16,Alexander,+1.664,00:06:18
2,17,Kevin,+1.769,00:06:18
2,18,Kimi,+2.000,00:06:18
2,19,Antonio,+2.103,00:06:18
2,20,Nicholas,+3.271,00:06:18
3,1,Lewis,1:26.818,00:06:13
3,2,Max,+0.181,00:06:13
3,3,Valtteri,+0.336,00:06:13
3,4,Nico,+0.461,00:06:13
3,5,Charles,+0.609,00:06:13
3,6,Daniel,+0.624,00:06:13
3,7,Pierre,+0.772,00:06:13
3,8,Daniil,+1.064,00:06:13
3,9,Esteban,+1.111,00:06:13
3,10,Lando,+1.185,00:06:13
3,11,Carlos,+1.287,00:06:13
3,12,Romain,+1.300,00:06:13
3,13,Sebastian,+1.372,00:06:13
3,14,Lance,+1.422,00:06:13
3,15,George,+1.624,00:06:13
3,16,Alexander,+1.664,00:06:13
3,17,Kevin,+1.769,00:06:13
3,18,Kimi,+2.000,00:06:13
3,19,Antonio,+2.103,00:06:13
3,20,Nicholas,+3.271,00:06:13
4,1,Lewis,1:26.818,00:06:09
4,2,Valtteri,+0.181,00:06:09
4,3,Max,+0.336,00:06:09
4,4,Nico,+0.461,00:06:09
4,5,Charles,+0.609,00:06:09
4,6,Daniel,+0.624,00:06:09
4,7,Pierre,+0.772,00:06:09
4,8,Daniil,+1.064,00:06:09
4,9,Esteban,+1.111,00:06:09
4,10,Lando,+1.185,00:06:09
4,11,Carlos,+1.287,00:06:09
4,12,Romain,+1.300,00:06:09
4,13,Sebastian,+1.372,00:06:09
4,14,Lance,+1.422,00:06:09
4,15,George,+1.624,00:06:09
4,16,Alexander,+1.664,00:06:09
4,17,Kevin,+1.769,00:06:09
4,18,Kimi,+2.000,00:06:09
4,19,Antonio,+2.103,00:06:09
4,20,Nicholas,+3.271,00:06:09
5,1,Lewis,1:26.818,00:06:05
5,2,Valtteri,+0.181,00:06:05
5,3,Max,+0.336,00:06:05
5,4,Nico,+0.461,00:06:05
5,5,Charles,+0.609,00:06:05
5,6,Daniel,+0.624,00:06:05
5,7,Pierre,+0.772,00:06:05
5,8,Daniil,+1.064,00:06:05
5,9,Esteban,+1.111,00:06:05
5,10,Lando,+1.185,00:06:05
5,11,Carlos,+1.287,00:06:05
5,12,Romain,+1.300,00:06:05
5,13,Sebastian,+1.372,00:06:05
5,14,Lance,+1.422,00:06:05
5,15,George,+1.624,00:06:05
5,16,Alexander,+1.664,00:06:05
5,17,Kevin,+1.769,00:06:05
5,18,Kimi,+2.000,00:06:05
5,19,Antonio,+2.103,00:06:05
5,20,Nicholas,+3.271,00:06:05
6,1,Lewis,1:26.818,00:06:02
6,2,Valtteri,+0.181,00:06:02
6,3,Max,+0.336,00:06:02
6,4,Nico,+0.461,00:06:02
6,5,Charles,+0.609,00:06:02
6,6,Daniel,+0.624,00:06:02
6,7,Pierre,+0.772,00:06:02
6,8,Daniil,+1.064,00:06:02
6,9,Esteban,+1.111,00:06:02
6,10,Lando,+1.185,00:06:02
6,11,Carlos,+1.287,00:06:02
6,12,Romain,+1.300,00:06:02
6,13,Sebastian,+1.372,00:06:02
6,14,Lance,+1.422,00:06:02
6,15,George,+1.624,00:06:02
6,16,Alexander,+1.664,00:06:02
6,17,Kevin,+1.769,00:06:02
6,18,Kimi,+2.000,00:06:02
6,19,Antonio,+2.103,00:06:02
6,20,Nicholas,+3.271,00:06:02
7,1,Lewis,1:26.818,00:05:58
7,2,Valtteri,+0.181,00:05:58
7,3,Max,+0.336,00:05:58
7,4,Nico,+0.461,00:05:58
7,5,Charles,+0.609,00:05:58
7,6,Daniel,+0.624,00:05:58
7,7,Pierre,+0.772,00:05:58
7,8,Daniil,+1.064,00:05:58
7,9,Esteban,+1.111,00:05:58
7,10,Lando,+1.185,00:05:58
7,11,Carlos,+1.287,00:05:58
7,12,Romain,+1.300,00:05:58
7,13,Sebastian,+1.372,00:05:58
7,14,Lance,+1.422,00:05:58
7,15,George,+1.624,00:05:58
7,16,Alexander,+1.664,00:05:58
7,17,Kevin,+1.769,00:05:58
7,18,Kimi,+2.000,00:05:58
7,19,Antonio,+2.103,00:05:58
7,20,Nicholas,+3.271,00:05:58
8,1,Lewis,1:26.818,00:05:54
8,2,Valtteri,+0.181,00:05:54
8,3,Max,+0.336,00:05:54
8,4,Nico,+0.461,00:05:54
8,5,Charles,+0.609,00:05:54
8,6,Daniel,+0.624,00:05:54
8,7,Pierre,+0.772,00:05:54
8,8,Daniil,+1.064,00:05:54
8,9,Esteban,+1.111,00:05:54
8,10,Lando,+1.185,00:05:54
8,11,Carlos,+1.287,00:05:54
8,12,Romain,+1.300,00:05:54
8,13,Sebastian,+1.372,00:05:54
8,14,Lance,+1.422,00:05:54
8,15,George,+1.624,00:05:54
8,16,Alexander,+1.664,00:05:54
8,17,Kevin,+1.769,00:05:54
8,18,Kimi,+2.000,00:05:54
8,19,Antonio,+2.103,00:05:54
8,20,Nicholas,+3.271,00:05:54
9,1,Lewis,1:26.818,00:05:51
9,2,Valtteri,+0.181,00:05:51
9,3,Max,+0.336,00:05:51
9,4,Nico,+0.461,00:05:51
9,5,Charles,+0.609,00:05:51
9,6,Daniel,+0.624,00:05:51
9,7,Pierre,+0.772,00:05:51
9,8,Daniil,+1.064,00:05:51
9,9,Esteban,+1.111,00:05:51
9,10,Lando,+1.185,00:05:51
9,11,Carlos,+1.287,00:05:51
9,12,Romain,+1.300,00:05:51
9,13,Sebastian,+1.372,00:05:51
9,14,Lance,+1.422,00:05:51
9,15,George,+1.624,00:05:51
9,16,Alexander,+1.664,00:05:51
9,17,Kevin,+1.769,00:05:51
9,18,Kimi,+2.000,00:05:51
9,19,Antonio,+2.103,00:05:51
9,20,Nicholas,+3.271,00:05:51
10,1,Lewis,1:26.818,00:05:47
10,2,Valtteri,+0.181,00:05:47
10,3,Max,+0.336,00:05:47
10,4,Nico,+0.461,00:05:47
10,5,Charles,+0.609,00:05:47
10,6,Daniel,+0.624,00:05:47
10,7,Pierre,+0.772,00:05:47
10,8,Daniil,+1.064,00:05:47
10,9,Esteban,+1.111,00:05:47
10,10,Lando,+1.185,00:05:47
10,11,Carlos,+1.287,00:05:47
10,12,Romain,+1.300,00:05:47
10,13,Sebastian,+1.372,00:05:47
10,14,Lance,+1.422,00:05:47
10,15,George,+1.624,00:05:47
10,16,Alexander,+1.664,00:05:47
10,17,Kevin,+1.769,00:05:47
10,18,Kimi,+2.000,00:05:47
10,19,Antonio,+2.103,00:05:47
10,20,Nicholas,+3.271,00:05:47
11,1,Lewis,1:26.818,00:05:43
11,2,Valtteri,+0.181,00:05:43
11,3,Max,+0.336,00:05:43
11,4,Nico,+0.461,00:05:43
11,5,Charles,+0.609,00:05:43
11,6,Daniel,+0.624,00:05:43
11,7,Pierre,+0.772,00:05:43
11,8,Daniil,+1.064,00:05:43
11,9,Esteban,+1.111,00:05:43
11,10,Lando,+1.185,00:05:43
11,11,Carlos,+1.287,00:05:43
11,12,Romain,+1.300,00:05:43
11,13,Sebastian,+1.372,00:05:43
11,14,Lance,+1.422,00:05:43
11,15,George,+1.624,00:05:43
11,16,Alexander,+1.664,00:05:43
11,17,Kevin,+1.769,00:05:43
11,18,Kimi,+2.000,00:05:43
11,19,Antonio,+2.103,00:05:43
11,20,Nicholas,+3.271,00:05:43
12,1,Lewis,1:26.818,00:05:39
12,2,Valtteri,+0.181,00:05:39
12,3,Max,+0.336,00:05:39
12,4,Nico,+0.461,00:05:39
12,5,Charles,+0.609,00:05:39
12,6,Daniel,+0.624,00:05:39
12,7,Pierre,+0.772,00:05:39
12,8,Daniil,+1.064,00:05:39
12,9,Esteban,+1.111,00:05:39
12,10,Lando,+1.185,00:05:39
12,11,Carlos,+1.287,00:05:39
12,12,Romain,+1.300,00:05:39
12,13,Sebastian,+1.372,00:05:39
12,14,Lance,+1.422,00:05:39
12,15,George,+1.624,00:05:39
12,16,Alexander,+1.664,00:05:39
12,17,Kevin,+1.769,00:05:39
12,18,Kimi,+2.000,00:05:39
12,19,Antonio,+2.103,00:05:39
12,20,Nicholas,+3.271,00:05:39
13,1,Lewis,1:26.818,00:05:35
13,2,Valtteri,+0.181,00:05:35
13,3,Max,+0.336,00:05:35
13,4,Nico,+0.461,00:05:35
13,5,Charles,+0.609,00:05:35
13,6,Daniel,+0.624,00:05:35
13,7,Pierre,+0.772,00:05:35
13,8,Daniil,+1.064,00:05:35
13,9,Esteban,+1.111,00:05:35
13,10,Lando,+1.185,00:05:35
13,11,Carlos,+1.287,00:05:35
13,12,Romain,+1.300,00:05:35
13,13,Sebastian,+1.372,00:05:35
13,14,Lance,+1.422,00:05:35
13,15,George,+1.624,00:05:35
13,16,Alexander,+1.664,00:05:35
13,17,Kevin,+1.769,00:05:35
13,18,Kimi,+2.000,00:05:35
13,19,Antonio,+2.103,00:05:35
13,20,Nicholas,+3.271,00:05:35
14,1,Lewis,1:26.818,00:05:32
14,2,Valtteri,+0.181,00:05:32
14,3,Max,+0.336,00:05:32
14,4,Nico,+0.461,00:05:32
14,5,Charles,+0.609,00:05:32
14,6,Daniel,+0.624,00:05:32
14,7,Pierre,+0.772,00:05:32
14,8,Daniil,+1.064,00:05:32
14,9,Esteban,+1.111,00:05:32
14,10,Lando,+1.185,00:05:32
14,11,Carlos,+1.287,00:05:32
14,12,Romain,+1.300,00:05:32
14,13,Sebastian,+1.372,00:05:32
14,14,Lance,+1.422,00:05:32
14,15,George,+1.624,00:05:32
14,16,Alexander,+1.664,00:05:32
14,17,Kevin,+1.769,00:05:32
14,18,Kimi,+2.000,00:05:32
14,19,Antonio,+2.103,00:05:32
14,20,Nicholas,+3.271,00:05:32
15,1,Lewis,1:26.818,00:05:28
15,2,Valtteri,+0.181,00:05:28
15,3,Max,+0.336,00:05:28
15,4,Nico,+0.461,00:05:28
15,5,Charles,+0.609,00:05:28
15,6,Daniel,+0.624,00:05:28
15,7,Pierre,+0.772,00:05:28
15,8,Daniil,+1.064,00:05:28
15,9,Esteban,+1.111,00:05:28
15,10,Lando,+1.185,00:05:28
15,11,Carlos,+1.287,00:05:28
15,12,Romain,+1.300,00:05:28
15,13,Sebastian,+1.372,00:05:28
15,14,Lance,+1.422,00:05:28
15,15,George,+1.624,00:05:28
15,16,Alexander,+1.664,00:05:28
15,17,Kevin,+1.769,00:05:28
15,18,Kimi,+2.000,00:05:28
15,19,Antonio,+2.103,00:05:28
15,20,Nicholas,+3.271,00:05:28
16,1,Lewis,1:26.818,00:05:25
16,2,Valtteri,+0.181,00:05:25
16,3,Max,+0.336,00:05:25
16,4,Nico,+0.461,00:05:25
16,5,Charles,+0.609,00:05:25
16,6,Daniel,+0.624,00:05:25
16,7,Pierre,+0.772,00:05:25
16,8,Daniil,+1.064,00:05:25
16,9,Esteban,+1.111,00:05:25
16,10,Lando,+1.185,00:05:25
16,11,Carlos,+1.287,00:05:25
16,12,Romain,+1.300,00:05:25
16,13,Sebastian,+1.372,00:05:25
16,14,Lance,+1.422,00:05:25
