Date,Open,High,Low,Close,Adj Close,Volume
2004-08-01,2.4737352871242444,2.807195289359374,2.373797262602718,2.532363176345825,2684837851,2.532363176345825
2004-09-01,2.5405267780667935,3.340038460227165,2.4475141332700954,3.2059619426727295,4270113667,3.2059619426727295
2004-10-01,3.235646852885503,4.946235118743808,3.1886455020602247,4.715930938720703,10321258145,4.715930938720703
2004-11-01,4.7879159227357455,4.9870512826848,3.9903837197003034,4.501704692840576,11145383635,4.501704692840576
2004-12-01,4.5009633481755325,4.9445042580489975,4.167503262494304,4.769116401672363,5835483147,4.769116401672363
2005-01-01,4.8831544331165455,5.078580122477908,4.360948776174876,4.839122772216797,8237356337,4.839122772216797
2005-02-01,4.808447585108278,5.363059076135385,4.477462548933432,4.650376319885254,13073210618,4.650376319885254
2005-03-01,4.682535143789659,4.696387359057386,4.268926532450614,4.4653401374816895,6903740285,4.4653401374816895
2005-04-01,4.4962625010997,5.559473621464663,4.448766486963606,5.442219257354736,9101631755,5.442219257354736
2005-05-01,5.492929997725581,6.886880790866224,5.447413616010178,6.858927249908447,10188799510,6.858927249908447
2005-06-01,7.005621137210781,7.650029324390284,6.615512342050491,7.27649450302124,15618390955,7.27649450302124
2005-07-01,7.2985103145555,7.861532389985759,7.0993749452309345,7.118422985076904,8228691980,7.118422985076904
2005-08-01,7.127328095593304,7.414281467490643,6.761957134799078,7.07488489151001,5740311751,7.07488489151001
2005-09-01,7.072659299949169,7.939455508768023,7.050147376128127,7.828384876251221,6831639042,7.828384876251221
2005-10-01,7.758377239028544,9.270324411074785,7.190654332354909,9.205759048461914,7747430832,9.205759048461914
2005-11-01,9.198835841683561,10.667740179665197,9.128334404562382,10.01640510559082,8498379059,10.01640510559082
2005-12-01,10.122526842445039,11.038056414899682,9.870452445443874,10.262539863586426,7981071306,10.262539863586426
2006-01-01,10.452029146377,11.752967678779795,9.764825862227138,10.702865600585938,12006439028,10.702865600585938
2006-02-01,9.6235741904205,10.055735414156779,8.357020848761682,8.970259666442871,11945607870,8.970259666442871
2006-03-01,9.117201574932665,9.870206287232776,8.201671904249984,9.64756965637207,12316553076,9.64756965637207
2006-04-01,9.635944323435677,11.149622297472487,9.59636399174699,10.338732719421387,7440364169,10.338732719421387
2006-05-01,10.351842170281362,10.375838342799087,8.919549903295655,9.197844505310059,7063970623,9.197844505310059
2006-06-01,9.240392831566886,10.373116493225098,9.192402383533793,10.373116493225098,5716571099,10.373116493225098
2006-07-01,10.390681435728439,10.58486915148108,9.343053419141908,9.56346321105957,5119995337,9.56346321105957
2006-08-01,9.526605619430219,9.647570628236066,8.9885680667752,9.3638334274292,4294918292,9.3638334274292
2006-09-01,9.424687067684149,10.35728517664789,9.31905806001862,9.94194507598877,4880280180,9.94194507598877
2006-10-01,9.941943858149687,12.169789482214405,9.850167551311019,11.784629821777344,6364325977,11.784629821777344
2006-11-01,11.843258777657935,12.690265741564659,11.504357105202702,11.992919921875,4755369734,11.992919921875
2006-12-01,12.021862597256531,12.180676465658367,11.189697173782065,11.391059875488281,3680311197,11.391059875488281
2007-01-01,11.52760936270527,12.690265334101852,11.40664436505881,12.40578556060791,5002163322,12.40578556060791
2007-02-01,12.517102995184146,12.517350212380796,10.959638445056365,11.118205070495605,4573643120,11.118205070495605
2007-03-01,10.950486753970814,11.52760919699764,10.810225554219862,11.33366870880127,4742365168,11.33366870880127
2007-04-01,11.323773067497884,12.183149353308794,11.184254470568254,11.660696029663086,3732277253,11.660696029663086
2007-05-01,11.68073230707892,12.585872144191638,11.31511417129954,12.316977500915527,3998198267,12.316977500915527
2007-06-01,12.39341635905875,13.234239024660056,12.30906224828883,12.930217742919922,5181284205,12.930217742919922
2007-07-01,12.99923458243836,13.817793530127988,12.340972795636388,12.616052627563477,4682718433,12.616052627563477
2007-08-01,12.628421936230408,13.032135231394447,11.88531160476388,12.74592399597168,3561326880,12.74592399597168
2007-09-01,12.740235996511009,14.144575756962821,12.637822705085526,14.03276252746582,2786959199,14.03276252746582
2007-10-01,14.099554540285482,17.489315032958984,14.090648089026002,17.489315032958984,6241346740,17.489315032958984
2007-11-01,17.385168241258004,18.484743010628303,15.238707224585184,17.142988204956055,6884717244,17.142988204956055
2007-12-01,17.093764719957996,17.92964133246496,16.14112957265412,17.105392456054688,3425355126,17.105392456054688
2008-01-01,17.139774074306857,17.251091913065444,12.838688976570104,13.959291458129883,6335233336,13.959291458129883
2008-02-01,13.077900136922889,13.383902041030076,11.053889944466798,11.655749320983887,7113985391,11.655749320983887
2008-03-01,11.663911883017516,11.693843160341943,10.194512545352708,10.896062850952148,5846452106,10.896062850952148
2008-04-01,11.075905432989142,14.467892390634816,10.909175888676568,14.206417083740234,5743234666,14.206417083740234
2008-05-01,14.305862924681488,14.903023266482753,13.304000387094467,14.491146087646484,4200999578,14.491146087646484
2008-06-01,14.409509866458587,14.546555334718049,12.741964523389209,13.022238731384277,3765445109,13.022238731384277
2008-07-01,12.853037687060779,13.74605640251942,11.517714201113375,11.719324111938477,4179045594,11.719324111938477
2008-08-01,11.68865052326798,12.632382021951923,11.426188206334075,11.460572242736816,2762893330,11.460572242736816
2008-09-01,11.794031247576596,11.92786101656644,9.417760284721133,9.907807350158691,5383242366,9.907807350158691
2008-10-01,10.170766873110693,10.31498546171145,7.654729389642604,8.889618873596191,8001704352,8.889618873596191
2008-11-01,8.84558580207638,9.211203030305544,6.117548919449004,7.247056484222412,6345013858,7.247056484222412
2008-12-01,7.091706135373423,8.150959908177981,6.495536142101005,7.610448360443115,4537239177,7.610448360443115
2009-01-01,7.633948646640808,8.715713863016804,6.9944886485996856,8.374338150024414,4411742543,8.374338150024414
2009-02-01,8.269452828269698,9.42493486365098,8.152197026077427,8.360980987548828,4480141965,8.360980987548828
2009-03-01,8.245704339295418,8.884669949272123,7.160228891591369,8.610085487365723,4576100295,8.610085487365723
2009-04-01,8.504208723061527,9.987708079959965,8.425791612003879,9.795251846313477,3526484770,9.795251846313477
2009-05-01,9.771998118360044,10.321167945861816,9.516214499724425,10.321167945861816,2289963292,10.321167945861816
2009-06-01,10.35827509628314,11.066010671826461,9.941697958120571,10.429023742675781,2829004207,10.429023742675781
2009-07-01,10.493588439901462,11.198603696867593,9.795500001571636,10.959888458251953,2931635455,10.959888458251953
2009-08-01,11.10064329540009,11.734167313211445,10.848817015251903,11.420496940612793,1956851371,11.420496940612793
2009-09-01,11.371268760184652,12.541840335381815,11.19588093974859,12.266018867492676,2050842356,12.266018867492676
2009-10-01,12.19551676331208,13.893489817087046,11.938248893776304,13.262192726135254,3098550758,13.262192726135254
2009-11-01,13.285940317352715,14.52231342201912,13.067262951023803,14.421879768371582,1642381057,14.421879768371582
2009-12-01,14.548782930481758,15.485339338651249,14.327384277043953,15.336668014526367,1711202055,15.336668014526367
2010-01-01,15.509087620514174,15.572415013247623,13.002203567808396,13.1093168258667,3577378821,13.1093168258667
2010-02-01,13.224591659938921,13.543702658225023,12.86342626834882,13.03164005279541,2089173495,13.03164005279541
2010-03-01,13.09101201403775,14.552494039298827,13.054894617040786,14.029052734375,3363548325,14.029052734375
2010-04-01,14.133690688354315,14.788984016361978,12.888907387922611,13.004430770874023,2933394020,13.004430770874023
2010-05-01,13.024218730470782,13.1830325771446,11.379184313748079,12.013202667236328,3274676457,12.013202667236328
2010-06-01,11.884570142691652,12.597500093847172,11.001198598222231,11.006887435913086,2403503278,11.006887435913086
2010-07-01,11.015298990763224,12.306836645415155,10.726861835851867,11.993908882141113,2782791635,11.993908882141113
2010-08-01,12.096322646734253,12.581421603283353,11.073679632013917,11.132308006286621,2122132569,11.132308006286621
2010-09-01,11.255003310163795,13.280251271483728,11.19365460541044,13.0066556930542,2396990959,13.0066556930542
2010-10-01,13.110801052772056,15.454418486062696,12.834979559408415,15.181317329406738,3185812619,15.181317329406738
2010-11-01,15.231535028112452,15.605563338504815,13.687428491197638,13.746798515319824,2346438185,13.746798515319824
2010-12-01,13.927132993053293,15.015577393443316,13.912290487608628,14.693249702453613,1697747812,14.693249702453613
2011-01-01,14.755340321437872,15.9051325017111,14.732334911188651,14.851322174072266,2408369449,14.851322174072266
2011-02-01,14.95348605134913,15.61372653603219,14.875810588775543,15.173895835876465,1681037411,15.173895835876465
2011-03-01,15.282245382017237,15.317868342665209,13.637211745481267,14.514892578125,2414576630,14.514892578125
2011-04-01,14.56436777438631,14.723428849454091,12.838689279706484,13.45959758758545,2820199328,13.45959758758545
2011-05-01,13.499176165132292,13.499918763941427,12.70015973754192,13.086557388305664,1819912003,13.086557388305664
2011-06-01,13.062316167701926,13.189960778321877,11.701266825992338,12.526504516601562,2373868616,12.526504516601562
2011-07-01,12.53541018297516,15.522693220810414,12.526503732306855,14.933696746826172,3254372638,14.933696746826172
2011-08-01,15.119968654899964,15.225843925835912,12.142579252193451,13.381921768188477,4287032849,13.381921768188477
2011-09-01,13.3767273441939,13.816309859642256,12.628421677691527,12.740729331970215,2353978341,12.740729331970215
2011-10-01,12.612342677319502,14.909206646879213,11.88877480357762,14.660347938537598,3100196907,14.660347938537598
2011-11-01,14.350143506387193,15.295111051625458,13.885823112332945,14.827326774597168,2421060842,14.827326774597168
2011-12-01,14.842413640074364,15.999133423569003,14.817676765497001,15.97785758972168,2210153263,15.97785758972168
2012-01-01,16.152010901636906,16.580213832909585,13.965475127863971,14.350388526916504,2956745222,14.350388526916504
2012-02-01,14.469871261185991,15.475693067787523,14.326395279354434,15.29387378692627,1901685367,15.29387378692627
